Record Date,Total national debt,Debt limit
4/19/2000,5.74E+12,5.95E+12
4/18/2000,5.74E+12,5.95E+12
4/17/2000,5.76E+12,5.95E+12
4/14/2000,5.77E+12,5.95E+12
4/13/2000,5.77E+12,5.95E+12
4/12/2000,5.76E+12,5.95E+12
4/11/2000,5.76E+12,5.95E+12
4/10/2000,5.76E+12,5.95E+12
4/7/2000,5.76E+12,5.95E+12
4/6/2000,5.76E+12,5.95E+12
4/5/2000,5.76E+12,5.95E+12
4/4/2000,5.76E+12,5.95E+12
4/3/2000,5.75E+12,5.95E+12
3/31/2000,5.77E+12,5.95E+12
3/30/2000,5.79E+12,5.95E+12
3/29/2000,5.73E+12,5.95E+12
3/28/2000,5.73E+12,5.95E+12
3/27/2000,5.73E+12,5.95E+12
3/24/2000,5.73E+12,5.95E+12
3/23/2000,5.73E+12,5.95E+12
3/22/2000,5.73E+12,5.95E+12
3/21/2000,5.73E+12,5.95E+12
3/20/2000,5.73E+12,5.95E+12
3/17/2000,5.73E+12,5.95E+12
3/16/2000,5.72E+12,5.95E+12
3/15/2000,5.75E+12,5.95E+12
3/14/2000,5.75E+12,5.95E+12
3/13/2000,5.75E+12,5.95E+12
3/10/2000,5.75E+12,5.95E+12
3/9/2000,5.74E+12,5.95E+12
3/8/2000,5.75E+12,5.95E+12
3/7/2000,5.75E+12,5.95E+12
3/6/2000,5.75E+12,5.95E+12
3/3/2000,5.74E+12,5.95E+12
3/2/2000,5.73E+12,5.95E+12
3/1/2000,5.73E+12,5.95E+12
2/29/2000,5.74E+12,5.95E+12
2/28/2000,5.75E+12,5.95E+12
2/25/2000,5.75E+12,5.95E+12
2/24/2000,5.75E+12,5.95E+12
2/23/2000,5.74E+12,5.95E+12
2/18/2000,5.74E+12,5.95E+12
2/17/2000,5.71E+12,5.95E+12
2/16/2000,5.70E+12,5.95E+12
2/15/2000,5.71E+12,5.95E+12
2/14/2000,5.69E+12,5.95E+12
2/11/2000,5.69E+12,5.95E+12
2/10/2000,5.69E+12,5.95E+12
2/9/2000,5.69E+12,5.95E+12
2/8/2000,5.69E+12,5.95E+12
2/7/2000,5.69E+12,5.95E+12
2/4/2000,5.69E+12,5.95E+12
2/3/2000,5.69E+12,5.95E+12
2/2/2000,5.70E+12,5.95E+12
2/1/2000,5.70E+12,5.95E+12
1/31/2000,5.71E+12,5.95E+12
1/28/2000,5.72E+12,5.95E+12
1/27/2000,5.72E+12,5.95E+12
1/26/2000,5.71E+12,5.95E+12
1/25/2000,5.71E+12,5.95E+12
1/24/2000,5.72E+12,5.95E+12
1/21/2000,5.71E+12,5.95E+12
1/20/2000,5.71E+12,5.95E+12
1/19/2000,5.73E+12,5.95E+12
1/18/2000,5.72E+12,5.95E+12
1/14/2000,5.72E+12,5.95E+12
1/13/2000,5.72E+12,5.95E+12
1/12/2000,5.76E+12,5.95E+12
1/11/2000,5.76E+12,5.95E+12
1/10/2000,5.76E+12,5.95E+12
1/7/2000,5.75E+12,5.95E+12
1/6/2000,5.76E+12,5.95E+12
1/5/2000,5.76E+12,5.95E+12
1/4/2000,5.76E+12,5.95E+12
1/3/2000,5.75E+12,5.95E+12
12/31/1999,5.78E+12,5.95E+12
12/30/1999,5.73E+12,5.95E+12
12/29/1999,5.73E+12,5.95E+12
12/28/1999,5.74E+12,5.95E+12
12/27/1999,5.74E+12,5.95E+12
12/24/1999,5.73E+12,5.95E+12
12/23/1999,5.73E+12,5.95E+12
12/22/1999,5.73E+12,5.95E+12
12/21/1999,5.73E+12,5.95E+12
12/20/1999,5.72E+12,5.95E+12
12/17/1999,5.72E+12,5.95E+12
12/16/1999,5.71E+12,5.95E+12
12/15/1999,5.71E+12,5.95E+12
12/14/1999,5.71E+12,5.95E+12
12/13/1999,5.71E+12,5.95E+12
12/10/1999,5.70E+12,5.95E+12
12/9/1999,5.70E+12,5.95E+12
12/8/1999,5.70E+12,5.95E+12
12/7/1999,5.71E+12,5.95E+12
12/6/1999,5.70E+12,5.95E+12
12/3/1999,5.70E+12,5.95E+12
12/2/1999,5.72E+12,5.95E+12
12/1/1999,5.71E+12,5.95E+12
11/29/1999,5.70E+12,5.95E+12
11/26/1999,5.70E+12,5.95E+12
11/24/1999,5.70E+12,5.95E+12
11/23/1999,5.69E+12,5.95E+12
11/22/1999,5.70E+12,5.95E+12
11/19/1999,5.69E+12,5.95E+12
11/18/1999,5.69E+12,5.95E+12
11/17/1999,5.69E+12,5.95E+12
11/16/1999,5.69E+12,5.95E+12
11/15/1999,5.69E+12,5.95E+12
11/12/1999,5.67E+12,5.95E+12
11/10/1999,5.66E+12,5.95E+12
11/9/1999,5.66E+12,5.95E+12
11/8/1999,5.66E+12,5.95E+12
11/5/1999,5.66E+12,5.95E+12
11/4/1999,5.66E+12,5.95E+12
11/3/1999,5.65E+12,5.95E+12
11/2/1999,5.67E+12,5.95E+12
11/1/1999,5.66E+12,5.95E+12
10/29/1999,5.68E+12,5.95E+12
10/28/1999,5.68E+12,5.95E+12
10/27/1999,5.68E+12,5.95E+12
10/26/1999,5.68E+12,5.95E+12
10/25/1999,5.68E+12,5.95E+12
10/22/1999,5.67E+12,5.95E+12
10/21/1999,5.67E+12,5.95E+12
10/20/1999,5.67E+12,5.95E+12
10/19/1999,5.67E+12,5.95E+12
10/18/1999,5.67E+12,5.95E+12
10/15/1999,5.66E+12,5.95E+12
10/14/1999,5.67E+12,5.95E+12
10/13/1999,5.66E+12,5.95E+12
10/12/1999,5.66E+12,5.95E+12
10/8/1999,5.66E+12,5.95E+12
10/7/1999,5.66E+12,5.95E+12
10/6/1999,5.65E+12,5.95E+12
10/5/1999,5.66E+12,5.95E+12
10/4/1999,5.65E+12,5.95E+12
10/1/1999,5.65E+12,5.95E+12
9/30/1999,5.66E+12,5.95E+12
9/29/1999,5.65E+12,5.95E+12
9/28/1999,5.65E+12,5.95E+12
9/27/1999,5.64E+12,5.95E+12
9/24/1999,5.64E+12,5.95E+12
9/23/1999,5.64E+12,5.95E+12
9/22/1999,5.64E+12,5.95E+12
9/21/1999,5.63E+12,5.95E+12
9/20/1999,5.63E+12,5.95E+12
9/17/1999,5.63E+12,5.95E+12
9/16/1999,5.63E+12,5.95E+12
9/15/1999,5.62E+12,5.95E+12
9/14/1999,5.66E+12,5.95E+12
9/13/1999,5.65E+12,5.95E+12
9/10/1999,5.65E+12,5.95E+12
9/9/1999,5.65E+12,5.95E+12
9/8/1999,5.66E+12,5.95E+12
9/7/1999,5.65E+12,5.95E+12
9/3/1999,5.65E+12,5.95E+12
9/2/1999,5.67E+12,5.95E+12
9/1/1999,5.67E+12,5.95E+12
8/31/1999,5.67E+12,5.95E+12
8/30/1999,5.65E+12,5.95E+12
8/27/1999,5.65E+12,5.95E+12
8/26/1999,5.65E+12,5.95E+12
8/25/1999,5.65E+12,5.95E+12
8/24/1999,5.65E+12,5.95E+12
8/23/1999,5.64E+12,5.95E+12
8/20/1999,5.64E+12,5.95E+12
8/19/1999,5.64E+12,5.95E+12
8/18/1999,5.64E+12,5.95E+12
8/17/1999,5.64E+12,5.95E+12
8/16/1999,5.64E+12,5.95E+12
8/13/1999,5.62E+12,5.95E+12
8/12/1999,5.62E+12,5.95E+12
8/11/1999,5.62E+12,5.95E+12
8/10/1999,5.62E+12,5.95E+12
8/6/1999,5.62E+12,5.95E+12
8/5/1999,5.62E+12,5.95E+12
8/4/1999,5.62E+12,5.95E+12
8/3/1999,5.61E+12,5.95E+12
8/2/1999,5.63E+12,5.95E+12
7/30/1999,5.64E+12,5.95E+12
7/29/1999,5.64E+12,5.95E+12
7/28/1999,5.64E+12,5.95E+12
7/27/1999,5.64E+12,5.95E+12
7/26/1999,5.64E+12,5.95E+12
7/23/1999,5.64E+12,5.95E+12
7/22/1999,5.64E+12,5.95E+12
7/21/1999,5.63E+12,5.95E+12
7/20/1999,5.63E+12,5.95E+12
7/19/1999,5.63E+12,5.95E+12
7/16/1999,5.63E+12,5.95E+12
7/15/1999,5.63E+12,5.95E+12
7/14/1999,5.62E+12,5.95E+12
7/13/1999,5.63E+12,5.95E+12
7/12/1999,5.62E+12,5.95E+12
7/9/1999,5.62E+12,5.95E+12
7/8/1999,5.62E+12,5.95E+12
7/7/1999,5.63E+12,5.95E+12
7/6/1999,5.62E+12,5.95E+12
7/2/1999,5.62E+12,5.95E+12
7/1/1999,5.63E+12,5.95E+12
6/30/1999,5.64E+12,5.95E+12
6/29/1999,5.60E+12,5.95E+12
6/28/1999,5.60E+12,5.95E+12
6/25/1999,5.60E+12,5.95E+12
6/24/1999,5.60E+12,5.95E+12
6/23/1999,5.59E+12,5.95E+12
6/22/1999,5.59E+12,5.95E+12
6/21/1999,5.59E+12,5.95E+12
6/18/1999,5.59E+12,5.95E+12
6/17/1999,5.59E+12,5.95E+12
6/16/1999,5.58E+12,5.95E+12
6/15/1999,5.58E+12,5.95E+12
6/14/1999,5.61E+12,5.95E+12
6/11/1999,5.61E+12,5.95E+12
6/10/1999,5.61E+12,5.95E+12
6/9/1999,5.60E+12,5.95E+12
6/8/1999,5.61E+12,5.95E+12
6/7/1999,5.61E+12,5.95E+12
6/4/1999,5.61E+12,5.95E+12
6/3/1999,5.61E+12,5.95E+12
6/2/1999,5.60E+12,5.95E+12
6/1/1999,5.60E+12,5.95E+12
5/28/1999,5.60E+12,5.95E+12
5/27/1999,5.60E+12,5.95E+12
5/26/1999,5.60E+12,5.95E+12
5/25/1999,5.60E+12,5.95E+12
5/24/1999,5.60E+12,5.95E+12
5/21/1999,5.60E+12,5.95E+12
5/20/1999,5.60E+12,5.95E+12
5/19/1999,5.59E+12,5.95E+12
5/18/1999,5.59E+12,5.95E+12
5/17/1999,5.59E+12,5.95E+12
5/14/1999,5.58E+12,5.95E+12
5/13/1999,5.58E+12,5.95E+12
5/12/1999,5.58E+12,5.95E+12
5/11/1999,5.58E+12,5.95E+12
5/10/1999,5.57E+12,5.95E+12
5/7/1999,5.57E+12,5.95E+12
5/6/1999,5.57E+12,5.95E+12
5/5/1999,5.57E+12,5.95E+12
5/4/1999,5.56E+12,5.95E+12
5/3/1999,5.56E+12,5.95E+12
4/30/1999,5.59E+12,5.95E+12
4/29/1999,5.60E+12,5.95E+12
4/28/1999,5.60E+12,5.95E+12
4/27/1999,5.60E+12,5.95E+12
4/26/1999,5.59E+12,5.95E+12
4/23/1999,5.59E+12,5.95E+12
4/22/1999,5.59E+12,5.95E+12
4/21/1999,5.63E+12,5.95E+12
4/20/1999,5.63E+12,5.95E+12
4/19/1999,5.62E+12,5.95E+12
4/16/1999,5.64E+12,5.95E+12
4/15/1999,5.64E+12,5.95E+12
4/14/1999,5.67E+12,5.95E+12
4/13/1999,5.67E+12,5.95E+12
4/12/1999,5.66E+12,5.95E+12
4/9/1999,5.66E+12,5.95E+12
4/8/1999,5.66E+12,5.95E+12
4/7/1999,5.66E+12,5.95E+12
4/6/1999,5.67E+12,5.95E+12
4/5/1999,5.66E+12,5.95E+12
4/2/1999,5.66E+12,5.95E+12
4/1/1999,5.68E+12,5.95E+12
3/31/1999,5.65E+12,5.95E+12
3/30/1999,5.65E+12,5.95E+12
3/29/1999,5.65E+12,5.95E+12
3/26/1999,5.65E+12,5.95E+12
3/25/1999,5.65E+12,5.95E+12
3/24/1999,5.65E+12,5.95E+12
3/23/1999,5.65E+12,5.95E+12
3/22/1999,5.64E+12,5.95E+12
3/19/1999,5.64E+12,5.95E+12
3/17/1999,5.64E+12,5.95E+12
3/16/1999,5.64E+12,5.95E+12
3/15/1999,5.63E+12,5.95E+12
3/12/1999,5.65E+12,5.95E+12
3/11/1999,5.65E+12,5.95E+12
3/10/1999,5.65E+12,5.95E+12
3/9/1999,5.65E+12,5.95E+12
3/8/1999,5.65E+12,5.95E+12
3/5/1999,5.65E+12,5.95E+12
3/4/1999,5.65E+12,5.95E+12
3/3/1999,5.65E+12,5.95E+12
3/2/1999,5.65E+12,5.95E+12
3/1/1999,5.64E+12,5.95E+12
2/26/1999,5.62E+12,5.95E+12
2/25/1999,5.62E+12,5.95E+12
2/24/1999,5.62E+12,5.95E+12
2/23/1999,5.62E+12,5.95E+12
2/22/1999,5.62E+12,5.95E+12
2/19/1999,5.62E+12,5.95E+12
2/18/1999,5.61E+12,5.95E+12
2/17/1999,5.61E+12,5.95E+12
2/16/1999,5.61E+12,5.95E+12
2/12/1999,5.59E+12,5.95E+12
2/11/1999,5.59E+12,5.95E+12
2/10/1999,5.59E+12,5.95E+12
2/9/1999,5.59E+12,5.95E+12
2/8/1999,5.59E+12,5.95E+12
2/5/1999,5.59E+12,5.95E+12
2/4/1999,5.58E+12,5.95E+12
2/3/1999,5.58E+12,5.95E+12
2/2/1999,5.59E+12,5.95E+12
2/1/1999,5.59E+12,5.95E+12
1/29/1999,5.61E+12,5.95E+12
1/28/1999,5.61E+12,5.95E+12
1/27/1999,5.61E+12,5.95E+12
1/26/1999,5.61E+12,5.95E+12
1/25/1999,5.61E+12,5.95E+12
1/22/1999,5.60E+12,5.95E+12
1/21/1999,5.60E+12,5.95E+12
1/20/1999,5.62E+12,5.95E+12
1/19/1999,5.62E+12,5.95E+12
1/15/1999,5.62E+12,5.95E+12
1/14/1999,5.62E+12,5.95E+12
1/13/1999,5.62E+12,5.95E+12
1/12/1999,5.62E+12,5.95E+12
1/11/1999,5.61E+12,5.95E+12
1/8/1999,5.61E+12,5.95E+12
1/7/1999,5.61E+12,5.95E+12
1/6/1999,5.62E+12,5.95E+12
1/5/1999,5.61E+12,5.95E+12
1/4/1999,5.61E+12,5.95E+12
12/31/1998,5.61E+12,5.95E+12
12/30/1998,5.60E+12,5.95E+12
12/29/1998,5.60E+12,5.95E+12
12/28/1998,5.59E+12,5.95E+12
12/24/1998,5.59E+12,5.95E+12
12/23/1998,5.59E+12,5.95E+12
12/22/1998,5.59E+12,5.95E+12
12/21/1998,5.59E+12,5.95E+12
12/18/1998,5.58E+12,5.95E+12
12/17/1998,5.59E+12,5.95E+12
12/16/1998,5.58E+12,5.95E+12
12/15/1998,5.58E+12,5.95E+12
12/14/1998,5.60E+12,5.95E+12
12/11/1998,5.60E+12,5.95E+12
12/10/1998,5.60E+12,5.95E+12
12/9/1998,5.59E+12,5.95E+12
12/8/1998,5.60E+12,5.95E+12
12/7/1998,5.60E+12,5.95E+12
12/4/1998,5.60E+12,5.95E+12
12/3/1998,5.60E+12,5.95E+12
12/2/1998,5.61E+12,5.95E+12
12/1/1998,5.61E+12,5.95E+12
11/30/1998,5.59E+12,5.95E+12
11/27/1998,5.60E+12,5.95E+12
11/25/1998,5.60E+12,5.95E+12
11/24/1998,5.60E+12,5.95E+12
11/23/1998,5.59E+12,5.95E+12
11/20/1998,5.59E+12,5.95E+12
11/19/1998,5.59E+12,5.95E+12
11/18/1998,5.59E+12,5.95E+12
11/17/1998,5.59E+12,5.95E+12
11/16/1998,5.58E+12,5.95E+12
11/13/1998,5.56E+12,5.95E+12
11/12/1998,5.56E+12,5.95E+12
11/10/1998,5.56E+12,5.95E+12
11/9/1998,5.56E+12,5.95E+12
11/6/1998,5.56E+12,5.95E+12
11/5/1998,5.56E+12,5.95E+12
11/4/1998,5.56E+12,5.95E+12
11/3/1998,5.55E+12,5.95E+12
11/2/1998,5.54E+12,5.95E+12
10/30/1998,5.56E+12,5.95E+12
10/29/1998,5.56E+12,5.95E+12
10/28/1998,5.56E+12,5.95E+12
10/27/1998,5.56E+12,5.95E+12
10/26/1998,5.56E+12,5.95E+12
10/23/1998,5.55E+12,5.95E+12
10/22/1998,5.55E+12,5.95E+12
10/21/1998,5.54E+12,5.95E+12
10/20/1998,5.54E+12,5.95E+12
10/19/1998,5.54E+12,5.95E+12
10/16/1998,5.54E+12,5.95E+12
10/15/1998,5.54E+12,5.95E+12
10/14/1998,5.54E+12,5.95E+12
10/13/1998,5.54E+12,5.95E+12
10/9/1998,5.54E+12,5.95E+12
10/8/1998,5.53E+12,5.95E+12
10/7/1998,5.53E+12,5.95E+12
10/6/1998,5.54E+12,5.95E+12
10/5/1998,5.53E+12,5.95E+12
10/2/1998,5.53E+12,5.95E+12
10/1/1998,5.54E+12,5.95E+12
9/30/1998,5.53E+12,5.95E+12
9/29/1998,5.52E+12,5.95E+12
9/28/1998,5.53E+12,5.95E+12
9/25/1998,5.52E+12,5.95E+12
9/24/1998,5.52E+12,5.95E+12
9/23/1998,5.52E+12,5.95E+12
9/22/1998,5.52E+12,5.95E+12
9/21/1998,5.51E+12,5.95E+12
9/18/1998,5.52E+12,5.95E+12
9/17/1998,5.51E+12,5.95E+12
9/16/1998,5.51E+12,5.95E+12
9/15/1998,5.51E+12,5.95E+12
9/14/1998,5.55E+12,5.95E+12
9/11/1998,5.55E+12,5.95E+12
9/10/1998,5.55E+12,5.95E+12
9/9/1998,5.55E+12,5.95E+12
9/8/1998,5.55E+12,5.95E+12
9/4/1998,5.55E+12,5.95E+12
9/3/1998,5.55E+12,5.95E+12
9/2/1998,5.57E+12,5.95E+12
9/1/1998,5.56E+12,5.95E+12
8/31/1998,5.56E+12,5.95E+12
8/28/1998,5.54E+12,5.95E+12
8/27/1998,5.54E+12,5.95E+12
8/26/1998,5.54E+12,5.95E+12
8/25/1998,5.54E+12,5.95E+12
8/24/1998,5.54E+12,5.95E+12
8/21/1998,5.54E+12,5.95E+12
8/20/1998,5.54E+12,5.95E+12
8/19/1998,5.54E+12,5.95E+12
8/18/1998,5.54E+12,5.95E+12
8/17/1998,5.53E+12,5.95E+12
8/14/1998,5.52E+12,5.95E+12
8/13/1998,5.52E+12,5.95E+12
8/12/1998,5.52E+12,5.95E+12
8/11/1998,5.51E+12,5.95E+12
8/10/1998,5.51E+12,5.95E+12
8/7/1998,5.51E+12,5.95E+12
8/6/1998,5.52E+12,5.95E+12
8/5/1998,5.51E+12,5.95E+12
8/4/1998,5.51E+12,5.95E+12
8/3/1998,5.51E+12,5.95E+12
7/31/1998,5.53E+12,5.95E+12
7/30/1998,5.54E+12,5.95E+12
7/29/1998,5.54E+12,5.95E+12
7/28/1998,5.54E+12,5.95E+12
7/27/1998,5.54E+12,5.95E+12
7/24/1998,5.54E+12,5.95E+12
7/23/1998,5.54E+12,5.95E+12
7/22/1998,5.54E+12,5.95E+12
7/21/1998,5.54E+12,5.95E+12
7/20/1998,5.53E+12,5.95E+12
7/17/1998,5.53E+12,5.95E+12
7/16/1998,5.53E+12,5.95E+12
7/15/1998,5.53E+12,5.95E+12
7/14/1998,5.53E+12,5.95E+12
7/13/1998,5.53E+12,5.95E+12
7/10/1998,5.53E+12,5.95E+12
7/9/1998,5.53E+12,5.95E+12
7/8/1998,5.53E+12,5.95E+12
7/7/1998,5.53E+12,5.95E+12
7/6/1998,5.53E+12,5.95E+12
7/3/1998,5.53E+12,5.95E+12
7/2/1998,5.53E+12,5.95E+12
7/1/1998,5.54E+12,5.95E+12
6/30/1998,5.55E+12,5.95E+12
6/29/1998,5.50E+12,5.95E+12
6/26/1998,5.50E+12,5.95E+12
6/25/1998,5.50E+12,5.95E+12
6/24/1998,5.50E+12,5.95E+12
6/23/1998,5.50E+12,5.95E+12
6/22/1998,5.50E+12,5.95E+12
6/19/1998,5.49E+12,5.95E+12
6/18/1998,5.49E+12,5.95E+12
6/17/1998,5.49E+12,5.95E+12
6/16/1998,5.49E+12,5.95E+12
6/15/1998,5.48E+12,5.95E+12
6/12/1998,5.50E+12,5.95E+12
6/11/1998,5.50E+12,5.95E+12
6/10/1998,5.50E+12,5.95E+12
6/9/1998,5.49E+12,5.95E+12
6/8/1998,5.50E+12,5.95E+12
6/5/1998,5.50E+12,5.95E+12
6/4/1998,5.50E+12,5.95E+12
6/3/1998,5.50E+12,5.95E+12
6/2/1998,5.50E+12,5.95E+12
6/1/1998,5.50E+12,5.95E+12
5/29/1998,5.51E+12,5.95E+12
5/28/1998,5.50E+12,5.95E+12
5/27/1998,5.51E+12,5.95E+12
5/26/1998,5.51E+12,5.95E+12
5/22/1998,5.50E+12,5.95E+12
5/21/1998,5.50E+12,5.95E+12
5/20/1998,5.50E+12,5.95E+12
5/18/1998,5.50E+12,5.95E+12
5/15/1998,5.50E+12,5.95E+12
5/14/1998,5.49E+12,5.95E+12
5/13/1998,5.49E+12,5.95E+12
5/12/1998,5.49E+12,5.95E+12
5/11/1998,5.49E+12,5.95E+12
5/8/1998,5.49E+12,5.95E+12
5/7/1998,5.48E+12,5.95E+12
5/6/1998,5.49E+12,5.95E+12
5/5/1998,5.49E+12,5.95E+12
5/4/1998,5.48E+12,5.95E+12
5/1/1998,5.50E+12,5.95E+12
4/30/1998,5.50E+12,5.95E+12
4/29/1998,5.51E+12,5.95E+12
4/28/1998,5.51E+12,5.95E+12
4/27/1998,5.51E+12,5.95E+12
4/24/1998,5.51E+12,5.95E+12
4/23/1998,5.50E+12,5.95E+12
4/22/1998,5.52E+12,5.95E+12
4/21/1998,5.52E+12,5.95E+12
4/20/1998,5.51E+12,5.95E+12
4/17/1998,5.51E+12,5.95E+12
4/16/1998,5.51E+12,5.95E+12
4/15/1998,5.55E+12,5.95E+12
4/14/1998,5.55E+12,5.95E+12
4/13/1998,5.55E+12,5.95E+12
4/10/1998,5.54E+12,5.95E+12
4/9/1998,5.54E+12,5.95E+12
4/8/1998,5.55E+12,5.95E+12
4/7/1998,5.55E+12,5.95E+12
4/6/1998,5.55E+12,5.95E+12
4/3/1998,5.54E+12,5.95E+12
4/2/1998,5.54E+12,5.95E+12
4/1/1998,5.54E+12,5.95E+12
3/31/1998,5.54E+12,5.95E+12
3/30/1998,5.55E+12,5.95E+12
3/27/1998,5.55E+12,5.95E+12
3/26/1998,5.55E+12,5.95E+12
3/25/1998,5.54E+12,5.95E+12
3/24/1998,5.54E+12,5.95E+12
3/23/1998,5.54E+12,5.95E+12
3/20/1998,5.54E+12,5.95E+12
3/19/1998,5.54E+12,5.95E+12
3/18/1998,5.54E+12,5.95E+12
3/17/1998,5.54E+12,5.95E+12
3/16/1998,5.53E+12,5.95E+12
3/13/1998,5.53E+12,5.95E+12
3/12/1998,5.53E+12,5.95E+12
3/11/1998,5.53E+12,5.95E+12
3/10/1998,5.53E+12,5.95E+12
3/9/1998,5.52E+12,5.95E+12
3/5/1998,5.53E+12,5.95E+12
3/4/1998,5.53E+12,5.95E+12
3/3/1998,5.53E+12,5.95E+12
3/2/1998,5.51E+12,5.95E+12
2/27/1998,5.52E+12,5.95E+12
2/26/1998,5.53E+12,5.95E+12
2/25/1998,5.52E+12,5.95E+12
2/24/1998,5.52E+12,5.95E+12
2/23/1998,5.52E+12,5.95E+12
2/20/1998,5.52E+12,5.95E+12
2/19/1998,5.52E+12,5.95E+12
2/18/1998,5.52E+12,5.95E+12
2/17/1998,5.51E+12,5.95E+12
2/13/1998,5.47E+12,5.95E+12
2/12/1998,5.47E+12,5.95E+12
2/11/1998,5.47E+12,5.95E+12
2/10/1998,5.47E+12,5.95E+12
2/9/1998,5.47E+12,5.95E+12
2/6/1998,5.47E+12,5.95E+12
2/5/1998,5.47E+12,5.95E+12
2/4/1998,5.48E+12,5.95E+12
2/3/1998,5.47E+12,5.95E+12
2/2/1998,5.48E+12,5.95E+12
1/30/1998,5.49E+12,5.95E+12
1/29/1998,5.49E+12,5.95E+12
1/28/1998,5.49E+12,5.95E+12
1/27/1998,5.49E+12,5.95E+12
1/26/1998,5.49E+12,5.95E+12
1/23/1998,5.49E+12,5.95E+12
1/22/1998,5.48E+12,5.95E+12
1/21/1998,5.50E+12,5.95E+12
1/20/1998,5.50E+12,5.95E+12
1/16/1998,5.49E+12,5.95E+12
1/15/1998,5.49E+12,5.95E+12
1/14/1998,5.49E+12,5.95E+12
1/13/1998,5.49E+12,5.95E+12
1/12/1998,5.48E+12,5.95E+12
1/9/1998,5.48E+12,5.95E+12
1/8/1998,5.48E+12,5.95E+12
1/7/1998,5.48E+12,5.95E+12
1/6/1998,5.49E+12,5.95E+12
1/5/1998,5.48E+12,5.95E+12
12/31/1997,5.50E+12,5.95E+12
12/30/1997,5.46E+12,5.95E+12
12/29/1997,5.46E+12,5.95E+12
12/26/1997,5.45E+12,5.95E+12
12/23/1997,5.45E+12,5.95E+12
12/22/1997,5.45E+12,5.95E+12
12/18/1997,5.45E+12,5.95E+12
12/17/1997,5.44E+12,5.95E+12
12/16/1997,5.44E+12,5.95E+12
12/15/1997,5.47E+12,5.95E+12
12/12/1997,5.47E+12,5.95E+12
12/11/1997,5.47E+12,5.95E+12
12/10/1997,5.47E+12,5.95E+12
12/9/1997,5.47E+12,5.95E+12
12/8/1997,5.48E+12,5.95E+12
12/5/1997,5.48E+12,5.95E+12
12/4/1997,5.48E+12,5.95E+12
12/3/1997,5.48E+12,5.95E+12
12/2/1997,5.49E+12,5.95E+12
12/1/1997,5.49E+12,5.95E+12
11/28/1997,5.46E+12,5.95E+12
11/26/1997,5.46E+12,5.95E+12
11/25/1997,5.46E+12,5.95E+12
11/24/1997,5.46E+12,5.95E+12
11/21/1997,5.45E+12,5.95E+12
11/20/1997,5.45E+12,5.95E+12
11/19/1997,5.45E+12,5.95E+12
11/18/1997,5.45E+12,5.95E+12
11/17/1997,5.45E+12,5.95E+12
11/14/1997,5.43E+12,5.95E+12
11/13/1997,5.43E+12,5.95E+12
11/12/1997,5.43E+12,5.95E+12
11/10/1997,5.43E+12,5.95E+12
11/7/1997,5.43E+12,5.95E+12
11/6/1997,5.43E+12,5.95E+12
11/5/1997,5.43E+12,5.95E+12
11/4/1997,5.43E+12,5.95E+12
11/3/1997,5.43E+12,5.95E+12
10/31/1997,5.43E+12,5.95E+12
10/30/1997,5.43E+12,5.95E+12
10/29/1997,5.43E+12,5.95E+12
10/28/1997,5.43E+12,5.95E+12
10/27/1997,5.43E+12,5.95E+12
10/24/1997,5.43E+12,5.95E+12
10/23/1997,5.42E+12,5.95E+12
10/22/1997,5.42E+12,5.95E+12
10/21/1997,5.42E+12,5.95E+12
10/20/1997,5.42E+12,5.95E+12
10/17/1997,5.42E+12,5.95E+12
10/16/1997,5.42E+12,5.95E+12
10/15/1997,5.41E+12,5.95E+12
10/14/1997,5.41E+12,5.95E+12
10/10/1997,5.41E+12,5.95E+12
10/9/1997,5.41E+12,5.95E+12
10/8/1997,5.41E+12,5.95E+12
10/7/1997,5.41E+12,5.95E+12
10/6/1997,5.41E+12,5.95E+12
10/3/1997,5.41E+12,5.95E+12
10/2/1997,5.39E+12,5.95E+12
10/1/1997,5.42E+12,5.95E+12
9/30/1997,5.41E+12,5.95E+12
9/29/1997,5.39E+12,5.95E+12
9/26/1997,5.39E+12,5.95E+12
9/25/1997,5.39E+12,5.95E+12
9/24/1997,5.38E+12,5.95E+12
9/23/1997,5.38E+12,5.95E+12
9/22/1997,5.38E+12,5.95E+12
9/19/1997,5.38E+12,5.95E+12
9/18/1997,5.37E+12,5.95E+12
9/17/1997,5.39E+12,5.95E+12
9/16/1997,5.39E+12,5.95E+12
9/15/1997,5.39E+12,5.95E+12
9/12/1997,5.42E+12,5.95E+12
9/11/1997,5.41E+12,5.95E+12
9/10/1997,5.41E+12,5.95E+12
9/9/1997,5.41E+12,5.95E+12
9/8/1997,5.41E+12,5.95E+12
9/5/1997,5.41E+12,5.95E+12
9/4/1997,5.41E+12,5.95E+12
9/3/1997,5.41E+12,5.95E+12
9/2/1997,5.42E+12,5.95E+12
8/29/1997,5.40E+12,5.95E+12
8/28/1997,5.41E+12,5.95E+12
8/27/1997,5.41E+12,5.95E+12
8/26/1997,5.40E+12,5.95E+12
8/25/1997,5.40E+12,5.95E+12
8/22/1997,5.40E+12,5.95E+12
8/21/1997,5.40E+12,5.95E+12
8/20/1997,5.40E+12,5.95E+12
8/19/1997,5.40E+12,5.95E+12
8/18/1997,5.40E+12,5.95E+12
8/15/1997,5.39E+12,5.95E+12
